level_id,level_date,side,level,touched_at,anchor
804,2021-02-18,lower,13316.927214861695,2021-02-22 10:38:00-05:00,80.5
806,2021-02-22,lower,13180.62114639175,2021-02-23 04:03:00-05:00,105.25
792,2021-02-02,lower,13138.126875704074,2021-02-23 04:13:00-05:00,105.25
791,2021-02-01,lower,12767.362877597001,2021-02-23 09:50:00-05:00,61.0
807,2021-02-23,upper,13294.905916763611,2021-02-24 07:56:00-05:00,63.5
812,2021-03-02,lower,13016.401124013051,2021-03-03 08:34:00-05:00,51.0
811,2021-03-01,lower,12855.840824947016,2021-03-03 10:13:00-05:00,159.25
810,2021-02-26,lower,12543.721079432133,2021-03-03 22:58:00-05:00,87.0
814,2021-03-04,lower,12304.997183398267,2021-03-04 20:14:00-05:00,79.0
815,2021-03-05,upper,12884.42255597324,2021-03-10 08:35:00-05:00,39.0
816,2021-03-08,upper,12909.141971053332,2021-03-10 09:05:00-05:00,172.0
817,2021-03-09,upper,12931.270088192054,2021-03-10 09:07:00-05:00,172.0
814,2021-03-04,upper,12996.127816601733,2021-03-11 04:19:00-05:00,77.0
820,2021-03-12,upper,13090.352101714769,2021-03-15 21:16:00-04:00,28.5
821,2021-03-15,upper,13151.866626470983,2021-03-16 02:55:00-04:00,20.75
819,2021-03-11,upper,13171.475961304095,2021-03-16 09:32:00-04:00,36.75
818,2021-03-10,upper,13217.394136701863,2021-03-16 09:56:00-04:00,36.75
813,2021-03-03,upper,13285.51222726878,2021-03-16 10:52:00-04:00,98.0
822,2021-03-16,lower,12945.071957511602,2021-03-17 09:39:00-04:00,43.25
819,2021-03-11,lower,12739.774038695905,2021-03-19 02:01:00-04:00,43.75
821,2021-03-15,lower,12727.008373529017,2021-03-19 02:01:00-04:00,43.75
825,2021-03-19,upper,13022.717653119242,2021-03-22 10:00:00-04:00,93.25
827,2021-03-23,lower,12917.899088749797,2021-03-24 10:17:00-04:00,140.0
826,2021-03-22,lower,12741.205908997852,2021-03-25 07:53:00-04:00,24.0
818,2021-03-10,lower,12634.480863298137,2021-03-25 10:55:00-04:00,114.5
832,2021-03-30,upper,13057.544428571517,2021-03-31 10:00:00-04:00,103.25
824,2021-03-18,upper,13181.85833179647,2021-04-01 03:24:00-04:00,43.0
833,2021-03-31,upper,13228.238630547401,2021-04-01 04:07:00-04:00,62.5
828,2021-03-24,upper,13279.716633298362,2021-04-01 09:36:00-04:00,25.75
827,2021-03-23,upper,13288.100911250203,2021-04-01 09:37:00-04:00,25.75
822,2021-03-16,upper,13414.803042488398,2021-04-05 08:40:00-04:00,23.25
834,2021-04-01,upper,13438.997987515359,2021-04-05 09:33:00-04:00,65.75
836,2021-04-06,upper,13739.329262634976,2021-04-08 06:27:00-04:00,31.25
837,2021-04-07,upper,13752.062079921416,2021-04-08 09:57:00-04:00,26.25
839,2021-04-09,upper,13873.479850750839,2021-04-13 08:39:00-04:00,33.75
838,2021-04-08,upper,13883.3727833234,2021-04-13 08:45:00-04:00,33.75
840,2021-04-12,upper,13940.822384174495,2021-04-13 09:48:00-04:00,91.0
846,2021-04-20,lower,13715.223625595678,2021-04-20 22:01:00-04:00,23.25
846,2021-04-20,upper,14049.651374404322,2021-04-27 01:51:00-04:00,6.0
848,2021-04-22,upper,14051.393956724412,2021-04-29 08:44:00-04:00,26.75
841,2021-04-13,upper,14061.127568847576,2021-04-29 08:53:00-04:00,26.75
852,2021-04-28,lower,13755.986604749303,2021-05-03 20:20:00-04:00,24.75
855,2021-05-03,lower,13725.04197896484,2021-05-03 21:22:00-04:00,27.5
854,2021-04-30,lower,13686.343941088197,2021-05-04 07:40:00-04:00,30.75
849,2021-04-23,lower,13623.32431093971,2021-05-04 09:33:00-04:00,38.0
840,2021-04-12,lower,13619.677615825505,2021-05-04 09:40:00-04:00,38.0
838,2021-04-08,lower,13566.3772166766,2021-05-04 09:52:00-04:00,38.0
847,2021-04-21,lower,13547.10047736728,2021-05-04 09:57:00-04:00,38.0
839,2021-04-09,lower,13518.645149249161,2021-05-04 10:01:00-04:00,161.25
857,2021-05-05,lower,13388.96846679183,2021-05-06 10:21:00-04:00,84.5
858,2021-05-06,upper,13677.48205119757,2021-05-07 08:30:00-04:00,17.0
859,2021-05-07,lower,13495.178507508765,2021-05-10 10:30:00-04:00,157.0
858,2021-05-06,lower,13256.14294880243,2021-05-10 20:54:00-04:00,16.0
862,2021-05-12,lower,12917.82391110361,2021-05-13 04:50:00-04:00,115.25
866,2021-05-18,lower,13159.67258306895,2021-05-18 20:07:00-04:00,56.5
865,2021-05-17,lower,13107.509969965256,2021-05-19 02:35:00-04:00,21.75
864,2021-05-14,lower,13034.817106139166,2021-05-19 04:46:00-04:00,89.0
866,2021-05-18,upper,13529.45241693105,2021-05-20 20:09:00-04:00,27.0
868,2021-05-20,upper,13556.392993626328,2021-05-21 09:28:00-04:00,29.5
869,2021-05-21,upper,13721.457519968146,2021-05-25 02:14:00-04:00,30.75
874,2021-05-28,lower,13572.782154047016,2021-06-03 06:58:00-04:00,35.5
875,2021-05-31,lower,13562.918284045032,2021-06-03 07:02:00-04:00,76.5
871,2021-05-25,lower,13521.849361945318,2021-06-03 07:46:00-04:00,76.5
872,2021-05-26,lower,13534.16477444736,2021-06-03 07:46:00-04:00,76.5
873,2021-05-27,lower,13528.076840548809,2021-06-03 07:46:00-04:00,76.5
877,2021-06-02,lower,13524.711742664807,2021-06-03 07:46:00-04:00,76.5
876,2021-06-01,lower,13518.03941414036,2021-06-03 08:04:00-04:00,63.0
878,2021-06-03,upper,13718.091853387603,2021-06-04 10:01:00-04:00,112.25
872,2021-05-26,upper,13833.96022555264,2021-06-07 19:24:00-04:00,14.25
873,2021-05-27,upper,13833.048159451191,2021-06-07 19:24:00-04:00,14.25
874,2021-05-28,upper,13847.842845952984,2021-06-07 21:01:00-04:00,26.25
879,2021-06-04,upper,13861.83358656822,2021-06-07 21:13:00-04:00,26.25
871,2021-05-25,upper,13867.900638054682,2021-06-08 07:42:00-04:00,62.25
880,2021-06-07,upper,13876.402438307223,2021-06-08 07:53:00-04:00,62.25
876,2021-06-01,upper,13935.08558585964,2021-06-10 09:46:00-04:00,109.5
882,2021-06-09,upper,14029.2275428399,2021-06-14 06:38:00-04:00,10.5
885,2021-06-14,upper,14152.666148882203,2021-06-14 21:15:00-04:00,41.25
887,2021-06-16,upper,14199.654863564487,2021-06-17 21:45:00-04:00,20.75
891,2021-06-22,upper,14282.770750377364,2021-06-22 20:10:00-04:00,9.75
896,2021-06-29,upper,14643.198381504113,2021-07-02 09:01:00-04:00,56.75
899,2021-07-02,upper,14769.97071956765,2021-07-06 09:32:00-04:00,18.5
900,2021-07-05,upper,14806.114928665245,2021-07-07 03:06:00-04:00,15.75
902,2021-07-07,lower,14671.044908797909,2021-07-08 03:46:00-04:00,34.5
901,2021-07-06,lower,14617.108007617651,2021-07-08 05:22:00-04:00,62.25
900,2021-07-05,lower,14596.385071334755,2021-07-08 06:15:00-04:00,52.0
904,2021-07-09,upper,14868.276518067436,2021-07-12 08:20:00-04:00,17.5
901,2021-07-06,upper,14887.391992382349,2021-07-12 09:32:00-04:00,35.5
907,2021-07-14,lower,14814.252863178532,2021-07-15 09:38:00-04:00,32.5
909,2021-07-16,lower,14617.459438183269,2021-07-18 19:34:00-04:00,31.0
904,2021-07-09,lower,14526.598481932564,2021-07-19 07:44:00-04:00,32.75
899,2021-07-02,lower,14501.27928043235,2021-07-19 09:33:00-04:00,51.75
912,2021-07-21,upper,14882.366829089071,2021-07-22 09:42:00-04:00,24.5
913,2021-07-22,upper,15012.191094334647,2021-07-23 05:39:00-04:00,19.25
909,2021-07-16,upper,15016.540561816731,2021-07-23 10:38:00-04:00,59.75
907,2021-07-14,upper,15120.247136821468,2021-07-25 19:21:00-04:00,18.5
915,2021-07-26,lower,14921.995893743886,2021-07-27 10:36:00-04:00,85.5
918,2021-07-29,lower,14826.22986524775,2021-07-29 20:47:00-04:00,61.75
925,2021-08-09,lower,14956.42257734829,2021-08-12 09:36:00-04:00,42.5
923,2021-08-05,lower,14950.043816398447,2021-08-12 09:45:00-04:00,42.5
929,2021-08-13,lower,14942.374736532061,2021-08-16 10:28:00-04:00,90.5
917,2021-07-28,lower,14749.254664502118,2021-08-19 02:58:00-04:00,30.75
921,2021-08-03,lower,14740.080070638804,2021-08-19 02:58:00-04:00,30.75
933,2021-08-19,upper,15017.266824294666,2021-08-20 09:46:00-04:00,59.0
932,2021-08-18,upper,15153.221444576327,2021-08-23 01:11:00-04:00,6.0
928,2021-08-12,upper,15160.25267047382,2021-08-23 09:32:00-04:00,16.75
921,2021-08-03,upper,15181.544929361196,2021-08-23 09:37:00-04:00,16.75
931,2021-08-17,upper,15173.50598711105,2021-08-23 09:37:00-04:00,16.75
918,2021-07-29,upper,15187.89513475225,2021-08-23 09:40:00-04:00,16.75
922,2021-08-04,upper,15196.921396699883,2021-08-23 09:46:00-04:00,16.75
920,2021-08-02,upper,15197.874867911843,2021-08-23 09:50:00-04:00,16.75
934,2021-08-20,upper,15221.656553095427,2021-08-23 10:02:00-04:00,88.0
915,2021-07-26,upper,15232.254106256114,2021-08-23 10:05:00-04:00,88.0
917,2021-07-28,upper,15231.995335497882,2021-08-23 10:05:00-04:00,88.0
929,2021-08-13,upper,15251.625263467939,2021-08-23 10:25:00-04:00,88.0
923,2021-08-05,upper,15254.456183601553,2021-08-23 10:33:00-04:00,88.0
927,2021-08-11,upper,15257.021402190428,2021-08-23 10:34:00-04:00,88.0
924,2021-08-06,upper,15261.229418408118,2021-08-23 10:39:00-04:00,88.0
925,2021-08-09,upper,15262.95242265171,2021-08-23 10:39:00-04:00,88.0
935,2021-08-23,upper,15364.265950275054,2021-08-24 02:36:00-04:00,20.0
936,2021-08-24,upper,15484.655610356942,2021-08-30 09:33:00-04:00,14.75
938,2021-08-26,upper,15501.215600059822,2021-08-30 09:37:00-04:00,14.75
937,2021-08-25,upper,15507.01804512092,2021-08-30 09:38:00-04:00,14.75
939,2021-08-27,upper,15552.237212514417,2021-08-30 10:06:00-04:00,85.0
940,2021-08-30,upper,15671.691483257986,2021-08-31 02:14:00-04:00,26.5
945,2021-09-06,lower,15570.883865846456,2021-09-08 10:38:00-04:00,60.0
941,2021-08-31,lower,15415.380775283047,2021-09-13 01:07:00-04:00,9.0
944,2021-09-03,lower,15391.201243038602,2021-09-13 10:01:00-04:00,129.25
951,2021-09-14,lower,15272.996543165842,2021-09-19 22:16:00-04:00,30.0
954,2021-09-17,lower,15255.1655824113,2021-09-19 22:16:00-04:00,30.0
953,2021-09-16,lower,15241.178088679098,2021-09-19 22:44:00-04:00,30.0
937,2021-08-25,lower,15233.73195487908,2021-09-19 22:46:00-04:00,30.0
950,2021-09-13,lower,15224.9403948474,2021-09-19 22:48:00-04:00,30.0
936,2021-08-24,lower,15190.469389643058,2021-09-20 02:44:00-04:00,31.25
952,2021-09-15,lower,15177.757575355927,2021-09-20 04:02:00-04:00,48.0
938,2021-08-26,lower,15150.909399940178,2021-09-20 05:25:00-04:00,50.0
939,2021-08-27,lower,15103.137787485583,2021-09-20 07:32:00-04:00,33.75
955,2021-09-20,upper,15299.061195048975,2021-09-23 05:08:00-04:00,20.75
957,2021-09-22,upper,15296.048377097144,2021-09-23 05:08:00-04:00,20.75
956,2021-09-21,upper,15317.193855351527,2021-09-23 10:03:00-04:00,121.5
959,2021-09-24,upper,15382.419064245358,2021-09-26 21:31:00-04:00,59.0
959,2021-09-24,lower,15050.330935754642,2021-09-28 03:19:00-04:00,127.25
958,2021-09-23,lower,14996.315256417569,2021-09-28 03:47:00-04:00,127.25
960,2021-09-27,lower,14959.99226761498,2021-09-28 05:55:00-04:00,66.75
957,2021-09-22,lower,14839.076622902856,2021-09-28 10:20:00-04:00,122.0
956,2021-09-21,lower,14832.556144648473,2021-09-28 10:21:00-04:00,122.0
963,2021-09-30,lower,14625.509577891058,2021-09-30 21:08:00-04:00,51.25
962,2021-09-29,lower,14599.441719688431,2021-09-30 21:11:00-04:00,51.25
967,2021-10-06,upper,14831.385381404469,2021-10-06 20:36:00-04:00,33.75
965,2021-10-04,upper,14955.978758632344,2021-10-07 09:59:00-04:00,32.25
964,2021-10-01,upper,14957.96895576549,2021-10-07 10:00:00-04:00,96.75
969,2021-10-08,lower,14720.10499822078,2021-10-10 19:39:00-04:00,77.75
972,2021-10-13,upper,14938.793156548334,2021-10-14 08:30:00-04:00,45.75
971,2021-10-12,upper,14953.877863206815,2021-10-14 09:52:00-04:00,41.25
969,2021-10-08,upper,15107.52000177922,2021-10-15 01:58:00-04:00,26.0
960,2021-09-27,upper,15374.50773238502,2021-10-19 10:58:00-04:00,55.75
977,2021-10-20,upper,15555.53419964312,2021-10-25 20:09:00-04:00,18.0
980,2021-10-25,upper,15575.71752928018,2021-10-25 21:04:00-04:00,35.25
979,2021-10-22,upper,15579.37207458463,2021-10-25 21:07:00-04:00,35.25
988,2021-11-04,upper,16425.401381401833,2021-11-05 09:33:00-04:00,67.75
989,2021-11-05,lower,16240.353578456474,2021-11-09 09:58:00-05:00,49.25
991,2021-11-09,lower,16056.304931374681,2021-11-10 09:32:00-05:00,81.0
993,2021-11-11,upper,16273.028589163645,2021-11-15 08:20:00-05:00,14.75
995,2021-11-15,upper,16417.715750437408,2021-11-18 09:47:00-05:00,20.25
990,2021-11-08,upper,16533.348439223577,2021-11-18 20:47:00-05:00,11.75
989,2021-11-05,upper,16581.271421543526,2021-11-18 22:14:00-05:00,43.0
998,2021-11-18,upper,16591.693634465002,2021-11-19 09:56:00-05:00,25.75
991,2021-11-09,upper,16610.32006862532,2021-11-19 09:58:00-05:00,25.75
999,2021-11-19,upper,16756.992745632924,2021-11-22 10:04:00-05:00,104.0
999,2021-11-19,lower,16358.632254367074,2021-11-22 21:23:00-05:00,42.5
998,2021-11-18,lower,16168.556365534996,2021-11-23 10:59:00-05:00,137.0
1003,2021-11-25,lower,16226.186692272446,2021-11-26 02:06:00-05:00,71.0
1002,2021-11-24,upper,16448.308599813936,2021-11-30 10:10:00-05:00,99.25
1010,2021-12-06,upper,16066.717553940765,2021-12-07 03:25:00-05:00,40.75
1008,2021-12-02,upper,16221.309859915767,2021-12-07 09:54:00-05:00,34.5
1009,2021-12-03,upper,16420.0253666291,2021-12-08 06:46:00-05:00,32.0
1015,2021-12-13,lower,16047.80046864001,2021-12-14 04:40:00-05:00,26.75
1014,2021-12-10,lower,16020.02413333892,2021-12-14 04:52:00-05:00,26.75
1011,2021-12-07,lower,15869.1494347324,2021-12-14 09:30:00-05:00,128.0
1011,2021-12-07,upper,16444.1005652676,2021-12-16 06:28:00-05:00,38.5
1016,2021-12-14,lower,15660.17671606175,2021-12-17 09:42:00-05:00,62.0
1017,2021-12-15,lower,15654.603758391648,2021-12-17 10:22:00-05:00,186.0
1008,2021-12-02,lower,15509.440140084233,2021-12-20 04:06:00-05:00,88.75
1020,2021-12-20,upper,15823.338074885565,2021-12-21 01:50:00-05:00,21.0
1019,2021-12-17,upper,16014.14752821853,2021-12-22 09:45:00-05:00,51.75
1021,2021-12-21,upper,16029.767771822662,2021-12-22 09:47:00-05:00,51.75
1022,2021-12-22,upper,16200.362242887906,2021-12-23 05:52:00-05:00,16.0
1023,2021-12-23,upper,16403.39085923301,2021-12-27 09:32:00-05:00,24.25
1005,2021-11-29,upper,16496.02863119391,2021-12-27 10:24:00-05:00,103.5
1004,2021-11-26,upper,16511.655832947203,2021-12-27 10:30:00-05:00,103.5
1014,2021-12-10,upper,16514.47586666108,2021-12-27 10:33:00-05:00,103.5
1013,2021-12-09,upper,16592.642008049654,2021-12-28 03:28:00-05:00,22.0
1018,2021-12-16,upper,16592.50352248033,2021-12-28 03:28:00-05:00,22.0
1006,2021-11-30,upper,16617.096899375094,2021-12-28 04:04:00-05:00,61.5
1024,2021-12-27,upper,16636.21188160003,2021-12-28 04:38:00-05:00,61.5
1025,2021-12-28,lower,16361.783170368326,2021-12-30 19:28:00-05:00,15.5
1027,2021-12-30,lower,16280.964755748751,2022-01-04 10:44:00-05:00,83.5
1030,2022-01-04,lower,16242.267817268195,2022-01-04 10:55:00-05:00,83.5
1026,2021-12-29,lower,16236.850141334391,2022-01-04 10:56:00-05:00,83.5
1024,2021-12-27,lower,16139.413118399969,2022-01-05 09:32:00-05:00,46.5
1029,2022-01-03,lower,16120.130755933289,2022-01-05 09:34:00-05:00,46.5
1019,2021-12-17,lower,15446.47747178147,2022-01-10 07:31:00-05:00,54.0
1033,2022-01-07,lower,15462.256586799467,2022-01-10 07:31:00-05:00,54.0
1021,2021-12-21,lower,15438.482228177338,2022-01-10 07:33:00-05:00,54.0
1032,2022-01-06,lower,15374.002043052154,2022-01-10 07:59:00-05:00,54.0
1020,2021-12-20,lower,15355.536925114435,2022-01-10 09:31:00-05:00,55.75
1034,2022-01-10,upper,15645.538295963997,2022-01-11 04:16:00-05:00,61.0
1039,2022-01-17,lower,15397.302536893398,2022-01-18 03:10:00-05:00,34.75
1035,2022-01-11,lower,15288.82998890561,2022-01-18 04:19:00-05:00,134.75
1038,2022-01-14,lower,15125.980470062965,2022-01-18 21:47:00-05:00,64.5
1040,2022-01-18,lower,15088.58411136899,2022-01-18 21:53:00-05:00,64.5
1043,2022-01-21,lower,14333.793796523118,2022-01-24 05:26:00-05:00,86.75
1047,2022-01-27,upper,14659.001656557593,2022-01-31 10:02:00-05:00,217.75
1049,2022-01-31,upper,14934.757318438846,2022-02-01 02:12:00-05:00,35.0
1050,2022-02-01,upper,15221.075791511645,2022-02-02 04:44:00-05:00,36.0
1052,2022-02-03,lower,14452.756770548807,2022-02-04 08:54:00-05:00,117.0
1053,2022-02-04,upper,14872.83087731542,2022-02-09 05:14:00-05:00,21.5
1049,2022-01-31,lower,14123.867681561154,2022-02-14 03:29:00-05:00,76.75
1059,2022-02-14,upper,14523.728553381487,2022-02-15 04:19:00-05:00,249.0
1045,2022-01-25,lower,13810.601816727918,2022-02-20 19:04:00-05:00,118.75
1064,2022-02-21,upper,14078.253565031777,2022-02-22 09:53:00-05:00,62.25
1066,2022-02-23,upper,14302.928269466458,2022-03-01 02:07:00-05:00,51.25
1069,2022-02-28,upper,14321.309474498965,2022-03-01 02:08:00-05:00,51.25
1071,2022-03-02,upper,14367.318002793538,2022-03-03 09:02:00-05:00,135.25
1072,2022-03-03,lower,13953.51822142953,2022-03-03 19:23:00-05:00,36.0
1069,2022-02-28,lower,13812.940525501035,2022-03-03 19:55:00-05:00,36.0
1077,2022-03-10,upper,13824.115930626305,2022-03-11 06:26:00-05:00,48.0
1079,2022-03-14,lower,12962.621135300313,2022-03-15 03:13:00-04:00,38.5
1079,2022-03-14,upper,13578.503864699687,2022-03-16 01:47:00-04:00,22.75
1074,2022-03-07,upper,14187.741551871979,2022-03-18 10:04:00-04:00,160.75
1082,2022-03-17,upper,14191.899513881308,2022-03-18 10:04:00-04:00,160.75
1073,2022-03-04,upper,14230.416261891665,2022-03-18 10:11:00-04:00,160.75
1070,2022-03-01,upper,14453.856455113139,2022-03-21 09:41:00-04:00,45.25
1089,2022-03-28,upper,15057.055654262684,2022-03-29 05:07:00-04:00,27.5
1091,2022-03-30,lower,14970.528899214507,2022-03-31 10:02:00-04:00,134.75
1090,2022-03-29,lower,14854.153631311128,2022-04-01 09:50:00-04:00,59.5
1092,2022-03-31,lower,14820.130536802219,2022-04-01 09:52:00-04:00,59.5
1094,2022-04-04,lower,14660.552011881444,2022-04-06 06:40:00-04:00,66.0
1093,2022-04-01,lower,14647.550897343368,2022-04-06 07:09:00-04:00,57.25
1088,2022-03-25,lower,14535.264843202222,2022-04-06 09:44:00-04:00,28.0
1089,2022-03-28,lower,14527.194345737316,2022-04-06 09:45:00-04:00,28.0
1086,2022-03-23,lower,14286.08670759079,2022-04-10 20:00:00-04:00,55.5
1096,2022-04-06,lower,14294.094390312293,2022-04-10 20:00:00-04:00,55.5
1087,2022-03-24,lower,14268.21242611832,2022-04-10 20:09:00-04:00,55.5
1097,2022-04-07,lower,14239.955251332522,2022-04-10 21:55:00-04:00,57.0
1098,2022-04-08,lower,14161.646099407772,2022-04-11 04:25:00-04:00,116.5
1085,2022-03-22,lower,14121.37027015438,2022-04-11 09:33:00-04:00,61.25
1084,2022-03-21,lower,14039.052082115206,2022-04-11 10:46:00-04:00,98.0
1101,2022-04-13,upper,14285.013848168608,2022-04-14 00:30:00-04:00,28.5
1083,2022-03-18,lower,13748.176154048422,2022-04-17 19:46:00-04:00,111.0
1104,2022-04-19,upper,14264.07134928854,2022-04-20 07:55:00-04:00,34.0
1103,2022-04-18,lower,13609.250742000215,2022-04-22 10:20:00-04:00,161.5
1110,2022-04-27,lower,12644.912422332749,2022-05-06 09:35:00-04:00,178.5
1113,2022-05-02,lower,12476.874443244957,2022-05-09 04:31:00-04:00,97.5
1117,2022-05-06,lower,12307.665710997568,2022-05-09 10:39:00-04:00,136.25
1118,2022-05-09,lower,12107.686455371198,2022-05-09 20:16:00-04:00,36.0
1119,2022-05-10,lower,12122.912972747228,2022-05-11 08:55:00-04:00,42.75
1120,2022-05-11,lower,11852.015796082807,2022-05-12 03:22:00-04:00,78.5
1121,2022-05-12,upper,12268.313117446343,2022-05-13 09:54:00-04:00,34.25
1122,2022-05-13,lower,11779.567880580866,2022-05-19 03:33:00-04:00,36.75
1128,2022-05-23,lower,11583.832248436425,2022-05-24 10:15:00-04:00,175.75
1130,2022-05-25,upper,12058.985649560062,2022-05-26 09:43:00-04:00,62.0
1129,2022-05-24,upper,12115.5432523897,2022-05-26 09:56:00-04:00,62.0
1128,2022-05-23,upper,12181.542751563575,2022-05-26 10:19:00-04:00,227.0
1131,2022-05-26,upper,12352.814438592224,2022-05-27 05:51:00-04:00,103.0
1125,2022-05-18,upper,12592.230044868815,2022-05-27 10:37:00-04:00,151.0
1132,2022-05-27,upper,12733.78235199662,2022-05-29 19:14:00-04:00,48.25
1124,2022-05-17,upper,12748.128693461784,2022-05-29 19:33:00-04:00,48.25
1118,2022-05-09,upper,12783.688544628802,2022-05-29 22:22:00-04:00,31.0
1119,2022-05-10,upper,12815.212027252772,2022-05-30 00:38:00-04:00,22.25
1133,2022-05-30,lower,12581.52690726071,2022-05-31 09:34:00-04:00,84.5
1138,2022-06-06,lower,12495.726312429277,2022-06-06 21:26:00-04:00,62.25
1137,2022-06-03,lower,12439.248149815852,2022-06-07 08:31:00-04:00,71.75
1139,2022-06-07,upper,12764.47816450088,2022-06-08 09:49:00-04:00,63.0
1132,2022-05-27,lower,12165.96764800338,2022-06-10 08:30:00-04:00,46.0
1136,2022-06-02,lower,12232.779875369513,2022-06-10 08:30:00-04:00,46.0
1139,2022-06-07,lower,12198.89683549912,2022-06-10 08:30:00-04:00,46.0
1131,2022-05-26,lower,11607.310561407776,2022-06-12 21:17:00-04:00,59.0
1130,2022-05-25,lower,11463.889350439938,2022-06-13 04:18:00-04:00,74.75
1129,2022-05-24,lower,11412.8317476103,2022-06-13 10:27:00-04:00,114.5
1145,2022-06-15,lower,11257.956617134842,2022-06-16 09:54:00-04:00,107.5
1143,2022-06-13,lower,11219.639261064722,2022-06-16 10:05:00-04:00,122.25
1147,2022-06-17,upper,11507.124027557198,2022-06-21 03:31:00-04:00,50.5
1146,2022-06-16,upper,11554.674231574641,2022-06-21 09:35:00-04:00,49.75
1148,2022-06-20,upper,11550.179976842752,2022-06-21 09:35:00-04:00,49.75
1149,2022-06-21,upper,11818.83622306228,2022-06-23 22:40:00-04:00,63.75
1150,2022-06-22,upper,11874.846477759074,2022-06-24 01:39:00-04:00,55.0
1151,2022-06-23,upper,11895.125130442535,2022-06-24 09:32:00-04:00,29.75
1152,2022-06-24,upper,12236.810160825215,2022-06-27 03:34:00-04:00,37.25
1152,2022-06-24,lower,11573.314839174785,2022-06-29 09:45:00-04:00,85.5
1151,2022-06-23,lower,11380.624869557465,2022-06-30 10:02:00-04:00,195.25
1155,2022-06-29,lower,11378.472697492016,2022-06-30 10:02:00-04:00,195.25
1158,2022-07-04,upper,11729.578380953579,2022-07-04 19:06:00-04:00,103.0
1160,2022-07-06,upper,12064.931469469657,2022-07-07 10:52:00-04:00,136.25
1162,2022-07-08,lower,11783.392712713761,2022-07-12 02:01:00-04:00,20.5
1160,2022-07-06,lower,11579.068530530343,2022-07-13 08:30:00-04:00,33.0
1161,2022-07-07,lower,11709.247550843076,2022-07-13 08:30:00-04:00,33.0
1164,2022-07-12,lower,11624.902893102582,2022-07-13 08:30:00-04:00,33.0
1166,2022-07-14,upper,11888.583341969457,2022-07-15 08:48:00-04:00,38.25
1167,2022-07-15,upper,12162.60462922617,2022-07-18 03:37:00-04:00,31.75
1154,2022-06-28,upper,12354.526735464444,2022-07-19 22:36:00-04:00,29.0
1153,2022-06-27,upper,12442.439464275212,2022-07-20 10:47:00-04:00,94.25
1170,2022-07-20,upper,12544.34347200561,2022-07-21 08:43:00-04:00,24.75
1171,2022-07-21,lower,12210.07686467328,2022-07-26 09:45:00-04:00,50.25
1177,2022-07-29,upper,13088.189952220942,2022-08-01 10:51:00-04:00,172.25
1179,2022-08-02,upper,13108.99430266321,2022-08-03 09:56:00-04:00,46.0
1180,2022-08-03,upper,13312.843340278974,2022-08-04 06:04:00-04:00,53.75
1181,2022-08-04,lower,13061.266921843504,2022-08-09 09:31:00-04:00,39.75
1183,2022-08-08,lower,13028.568800180667,2022-08-09 09:53:00-04:00,39.75
1184,2022-08-09,upper,13302.994635853946,2022-08-10 08:30:00-04:00,36.0
1182,2022-08-05,upper,13439.758793471228,2022-08-10 20:27:00-04:00,27.25
1181,2022-08-04,upper,13494.733078156496,2022-08-11 08:30:00-04:00,45.5
1185,2022-08-10,upper,13539.715846427483,2022-08-11 10:05:00-04:00,57.5
1183,2022-08-08,upper,13561.306199819333,2022-08-11 10:15:00-04:00,57.5
1187,2022-08-12,upper,13606.256169569082,2022-08-15 09:54:00-04:00,48.75
1188,2022-08-15,lower,13365.945639921973,2022-08-19 06:43:00-04:00,31.5
1190,2022-08-17,lower,13321.025025966936,2022-08-19 09:50:00-04:00,34.0
1191,2022-08-18,lower,13293.015863515035,2022-08-19 10:09:00-04:00,125.0
1192,2022-08-19,lower,13148.997800446936,2022-08-22 03:26:00-04:00,38.25
1185,2022-08-10,lower,13096.909153572517,2022-08-22 03:51:00-04:00,38.25
1184,2022-08-09,lower,12840.755364146054,2022-08-23 02:21:00-04:00,43.75
1193,2022-08-22,lower,12836.79262784472,2022-08-23 02:36:00-04:00,43.75
1195,2022-08-24,upper,13096.517773170734,2022-08-25 10:25:00-04:00,87.0
1194,2022-08-23,upper,13169.443883299631,2022-08-26 09:03:00-04:00,78.75
1198,2022-08-29,lower,12284.974091751095,2022-08-30 10:46:00-04:00,126.5
1201,2022-09-01,upper,12400.766479503596,2022-09-02 08:38:00-04:00,45.5
1203,2022-09-05,lower,11943.492632717136,2022-09-06 10:12:00-04:00,168.75
1201,2022-09-01,lower,11931.358520496404,2022-09-06 10:13:00-04:00,168.75
1204,2022-09-06,upper,12406.704601741834,2022-09-09 00:48:00-04:00,18.0
1206,2022-09-08,upper,12452.290778087321,2022-09-09 03:27:00-04:00,35.25
1200,2022-08-31,upper,12706.163063434018,2022-09-12 02:38:00-04:00,26.25
1198,2022-08-29,upper,12763.025908248905,2022-09-12 04:42:00-04:00,49.25
1199,2022-08-30,upper,12821.26914206977,2022-09-12 10:00:00-04:00,110.25
1208,2022-09-12,upper,12973.35751315287,2022-09-13 08:30:00-04:00,25.0
1208,2022-09-12,lower,12534.14248684713,2022-09-13 08:38:00-04:00,25.0
1205,2022-09-07,lower,11841.776479599794,2022-09-16 08:57:00-04:00,37.25
1213,2022-09-19,upper,12074.777340173583,2022-09-19 19:51:00-04:00,23.25
